festival_id,festival_slug,festival_name,destination,state,month_num,month_name,approximate_date,footage_family,has_real_footage,prompt_grounding,celebration,full_video_prompt,negative_prompt,reference_image_url,page_url_en
fe45662e-3b7c-41c5-9eb9-f9f2b88945b8,pithoragarh-hilljatra,Pithoragarh Hilljatra,Pithoragarh,uttarakhand,4,April,April (Baisakhi),obscure,no,db-description,"Kumaoni spring festival at Pithoragarh's Rai ground with masked dances, agricultural rituals, and a unique ritual ploughing ceremony symbolizing the farming season start.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Pithoragarh Hilljatra festival as celebrated in Pithoragarh, Uttarakhand. Celebration: Kumaoni spring festival at Pithoragarh's Rai ground with masked dances, agricultural rituals, and a unique ritual ploughing ceremony symbolizing the farming season start.. warm pre-summer light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/pithoragarh.jpg,https://www.nakshiq.com/en/festivals/pithoragarh-hilljatra
93e74eb6-66be-4180-9939-c236c1566c13,chaukori-tea-festival,Chaukori Tea Festival,Chaukori,uttarakhand,5,May,May (varies),obscure,no,db-description,"Festival at the Chaukori tea gardens — among India's highest at 2,010m — with tea-tasting sessions, plantation tours, and Kumaoni cultural performances against Panchachuli peaks.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Chaukori Tea Festival as celebrated in Chaukori, Uttarakhand. Celebration: Festival at the Chaukori tea gardens — among India's highest at 2,010m — with tea-tasting sessions, plantation tours, and Kumaoni cultural performances against Panchachuli peaks.. bright summer light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/chaukori.jpg,https://www.nakshiq.com/en/festivals/chaukori-tea-festival
795462c7-b557-48d7-8715-4b540eaffb6b,kanatal-surkanda-devi-mela,Kanatal Surkanda Devi Mela,Kanatal,uttarakhand,6,June,June (Ganga Dussehra),obscure,no,db-description,"Fair at Surkanda Devi Temple (3,030m) near Kanatal with devotees trekking 2 km to the summit temple, offering bells and red cloth to the goddess.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Kanatal Surkanda Devi Mela as celebrated in Kanatal, Uttarakhand. Celebration: Fair at Surkanda Devi Temple (3,030m) near Kanatal with devotees trekking 2 km to the summit temple, offering bells and red cloth to the goddess.. early-monsoon overcast, fresh greens; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/kanatal.jpg,https://www.nakshiq.com/en/festivals/kanatal-surkanda-devi-mela
7a46a2ee-37e3-49c5-97d1-465da0861dd9,solan-shoolini-fair,Solan Shoolini Fair,Solan,himachal pradesh,6,June,"June (mid-June, 8 days)",obscure,no,db-description,"Eight-day fair honoring Goddess Shoolini — after whom Solan is named — with cultural programs, handicraft markets, and wrestling matches at the Thodo Ground.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Solan Shoolini Fair as celebrated in Solan, Himachal Pradesh. Celebration: Eight-day fair honoring Goddess Shoolini — after whom Solan is named — with cultural programs, handicraft markets, and wrestling matches at the Thodo Ground.. early-monsoon overcast, fresh greens; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/solan.jpg,https://www.nakshiq.com/en/festivals/solan-shoolini-fair
d2de2186-79de-4cf1-be2f-b51f12fd4c09,chail-cricket-festival,Chail Cricket Festival,Chail,himachal pradesh,5,May,May (varies),obscure,no,db-description,"Cricket matches and cultural events at the Chail Cricket Ground — the world's highest cricket pitch at 2,444m, built in 1893 by Maharaja Bhupinder Singh of Patiala.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Chail Cricket Festival as celebrated in Chail, Himachal Pradesh. Celebration: Cricket matches and cultural events at the Chail Cricket Ground — the world's highest cricket pitch at 2,444m, built in 1893 by Maharaja Bhupinder Singh of Patiala.. bright summer light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/chail.jpg,https://www.nakshiq.com/en/festivals/chail-cricket-festival
90cabfea-02d4-40c0-b3c6-aacfe9a51248,kufri-winter-sports-festival,Kufri Winter Sports Festival,Kufri,himachal pradesh,1,January,January-February (varies),obscure,no,db-description,"Skiing, tobogganing, and ice-skating competitions at Kufri near Shimla, with yak rides and snow sculpture contests.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Kufri Winter Sports Festival as celebrated in Kufri, Himachal Pradesh. Celebration: Skiing, tobogganing, and ice-skating competitions at Kufri near Shimla, with yak rides and snow sculpture contests.. crisp winter daylight; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/kufri.jpg,https://www.nakshiq.com/en/festivals/kufri-winter-sports-festival
8b8e61ae-35b4-4c50-ad38-a3dfadb9a5c1,nako-lake-festival,Nako Lake Festival,Nako,himachal pradesh,9,September,September (varies),obscure,no,db-description,"Festival at the sacred Nako Lake in Spiti with Buddhist prayer ceremonies at the 11th-century Nako Monastery, folk dances, and boating on the high-altitude lake.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Nako Lake Festival as celebrated in Nako, Himachal Pradesh. Celebration: Festival at the sacred Nako Lake in Spiti with Buddhist prayer ceremonies at the 11th-century Nako Monastery, folk dances, and boating on the high-altitude lake.. clear post-monsoon light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/nako.jpg,https://www.nakshiq.com/en/festivals/nako-lake-festival
430ef61e-ff45-4ae5-929f-0bb12b7d4a4b,champawat-nanda-devi-fair,Champawat Nanda Devi Fair,Champawat,uttarakhand,9,September,September (Bhadra Ashtami),obscure,no,db-description,Fair at the Baleshwar Temple complex and Nanda Devi Temple in Champawat — the ancient capital of the Chand dynasty — with Chholia war dance and folk processions.,"Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Champawat Nanda Devi Fair as celebrated in Champawat, Uttarakhand. Celebration: Fair at the Baleshwar Temple complex and Nanda Devi Temple in Champawat — the ancient capital of the Chand dynasty — with Chholia war dance and folk processions.. clear post-monsoon light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/champawat.jpg,https://www.nakshiq.com/en/festivals/champawat-nanda-devi-fair
65e1ea48-da32-41bc-a96e-616287e341cb,doodhpathri-meadow-festival,Doodhpathri Meadow Festival,Doodhpathri,jammu kashmir,6,June,June (varies),obscure,no,db-description,"Spring meadow celebration in the Valley of Milk with guided walks through wildflower carpets, Kashmiri folk music, and picnics along the Shaliganga stream.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Doodhpathri Meadow Festival as celebrated in Doodhpathri, Jammu Kashmir. Celebration: Spring meadow celebration in the Valley of Milk with guided walks through wildflower carpets, Kashmiri folk music, and picnics along the Shaliganga stream.. early-monsoon overcast, fresh greens; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/doodhpathri.jpg,https://www.nakshiq.com/en/festivals/doodhpathri-meadow-festival
ad81db24-5bf6-45de-aba2-102e849348ba,guptkashi-vishwanath-temple-festival,Guptkashi Vishwanath Temple Festival,Guptkashi,uttarakhand,5,May,May (kapaat opening),obscure,no,db-description,"Celebrations at the ancient Vishwanath Temple when the Kedarnath pilgrimage season opens, with the deity's winter-seat rituals and devotional gatherings.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Guptkashi Vishwanath Temple Festival as celebrated in Guptkashi, Uttarakhand. Celebration: Celebrations at the ancient Vishwanath Temple when the Kedarnath pilgrimage season opens, with the deity's winter-seat rituals and devotional gatherings.. bright summer light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/guptkashi.jpg,https://www.nakshiq.com/en/festivals/guptkashi-vishwanath-temple-festival
be940991-410a-4a77-9c71-e41c890a71a4,kishtwar-saffron-festival,Kishtwar Saffron Festival,Kishtwar,jammu kashmir,10,October,October-November (harvest),obscure,no,db-description,"Festival celebrating Kishtwar's high-altitude saffron harvest with field tours, saffron-infused cuisine, and cultural performances of the Kishtwari folk tradition.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Kishtwar Saffron Festival as celebrated in Kishtwar, Jammu Kashmir. Celebration: Festival celebrating Kishtwar's high-altitude saffron harvest with field tours, saffron-infused cuisine, and cultural performances of the Kishtwari folk tradition.. golden autumn light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/kishtwar.jpg,https://www.nakshiq.com/en/festivals/kishtwar-saffron-festival
